Title,Category,Url,Image,Author,Description,Date,Page,label
berita foto menkominfo buka pertemuan th dewg meet,Berita Kominfo,https://www.kominfo.go.id/content/detail/43981/berita-foto-menkominfo-buka-pertemuan-4th-dewg-meeting/0/berita_satker,https://web.kominfo.go.id/sites/default/files/marves-wapres-tinjau-venue-KTT-G20-5_0.jpeg,agus103,badung kominfo pertemuan keempat kelompok kerja ekonomi digit th digit economi work group dewg meet rangkaian pertemuan presidensi g indonesia berupaya menyusun agenda transformasi digit global mengatasi tantangan digit menteri komunikasi informatika johnni g plate membuka pertemuan keempat dewg g mulia resort hotel nusa bali senin,08-2022,96,1
stan ramaikan pameran transformasi digit itfdewg g,Berita Kominfo,https://www.kominfo.go.id/content/detail/43978/12-stan-ramaikan-pameran-transformasi-digital-itf-dewg-g20/0/berita_satker,https://web.kominfo.go.id/sites/default/files/kominfo-menteri-johnny-buka-4th-DEWG-BALI-AYH-16a.jpg,Viska,badung kominfo stan perusahaan instansi pemerintah meramaikan pameran gugu tuga industri kelompok kerja ekonomi digit industri task forc digit economi work group itfdewg penyelenggaraan pertemuan keempat th dewg meet g kawasan hotel mulia nusa provinsi bali stan menyediakan permainan interaktif dimainkan melepa penat mengistirahatkan pikiran diskusi sekjen kementerian kominfo chair dewg g mira tayyiba nusa bali minggu sekjen mira pameran showcas menampilkan gambaran transformasi digit indonesia sektor meliputi pilar transformasi digit infrastruktur digit digit infrastructur pemerintahan digit digit govern ekonomi digit digit economi masyarakat digit digit societi pameran diharapkan platform memfasilitasi negara anggota g itfdewg berinteraksi berjejar membuka peluang memperkuat kolaborasi pemangku kepentingan kuat industri task forc dewg berpartisipasi kesuksesan penyelenggaraan dewg berkolaborasi mendukung pemerintah mewujudkan transformasi digit inklusif memberdayakan berkelanjutan sekjen mira pelaku industri itf dewg dilibatkan berkontribusi rangkaian kegiatan dewg partisipasi side event lokakarya pameran digitalisasi umkm teknolog futuristik menyelenggarakan kegiatan pendukung webinar media brief share session penyelenggaraan kegiatan bersifat substantif itf dewg menyuguhkan pengalaman teknolog interaktif futuristik delegasi tamu undangan sekedar informasi th dewg meet dihadiri delegasi fisik australia brazil kanada china uni eropa pranci jerman india italia jepang meksiko rusia arab saudi afrika selatan korea selatan turkiy britania raya amerika serikat delegasi argentina hadir virtual negara undangan hadir sidang keempat dewg g spanyol belanda singapura rwanda kamboja persatuan arab emirat uae pertemuan keempat dihadiri perwakilan organisasi internasion intern telecommun union unit nation econom and social commiss for asia and the pacif un escap unit nation confer on trade and develop unctad organ for econom cooper and develop oecd islam develop bank isdb report wahyu sudoyo editor untung s,08-2022,96,1
siapsiap disapa robot uu pertemuan keempat dewg g,Berita Kominfo,https://www.kominfo.go.id/content/detail/43975/siap-siap-disapa-robot-uu-di-pertemuan-keempat-dewg-g20/0/berita_satker,https://web.kominfo.go.id/sites/default/files/Johnny-Plate-Menkominfo-DEWG-Sidang-Keempat-Bali-Robot-TIK-Industry.jpeg,mth,badung kominfo unik pertemuan keempat kelompok kerja ekonomi digit th digit economi work group dewg meet g hotel mulia nusa badung provinsi bali pengunjung siapsiap disapa robot uu dibaca you you robot uu hadir berdialog menteri komunikasi informatika johnni g plate pembukaan pameran industri task forc itf dewg senin robot berwarna putih berukuran meter memakai kain endek udeng ikat kepala kha bali uu menyapa delegasi dewg pintu masuk ruang pertemuan gm research manag pt telekomunikasi selular telkomsel edyson b tamba robot berteknolog artifici intellig ai dinamakan uu bahasa inggri uu bahasa inggri robot memiliki artifici intellig belajar mengenali edyson lokasi acara pertemuan keempat dewg meet g edyson robot uu berteknolog g berinteraksi manusia perintah suara voic command perintah visual gerakan sesuai permintaan mengangkat tangan berjalan gerakan diperintahkan robot uu disuruh menyanyi berinteraksi ngobrol gitu connect langsung googl cloud pertanyaannya sayangnya situasi ruangan ramai robot dilengkapi perangkat tablet langsung merespon perintah suara robot uu mengenali perintah suara situasinya tenang suaranya didengar cocok ruangan terbuka ruangannya sepi tertutup mengenali suara bahasa inggri bahasa edyson robot uu salah contoh teknolog g dipamerkan telkomsel delegasi dewg g teknolog ai gelaran dewg g telkomsel membawa teknolog virtual realiti augment realiti internet of thing iot diperkenalkan masyarakat delegasi hadir delegasi dewg hadir mencoba berinteraksi robot uu tujuan kemampuan sumber daya manusia sdm indonesia bidang teknolog jaringannya dikelola anak bangsa elvirauswahyu report wahyu sudoyo editor untung s,08-2022,97,1
berita foto menteri johnni buka pameran itfdewg,Berita Kominfo,https://www.kominfo.go.id/content/detail/43972/berita-foto-menteri-johnny-buka-pameran-itf-dewg/0/berita_satker,https://web.kominfo.go.id/sites/default/files/Johnny-Plate-Menkominfo-DEWG-Sidang-Keempat-Bali-Robot-TIK-Industry.jpeg,mth,badung kominfo menghadiri membuka langsung pertemuan keempat digit economi work group dewg presidensi g indonesia menteri komunikasi informatika johnni g plate membuka meninjau stan pameran industri task forc itf ballroom hotel mulia badung bali senin pameran itf diikuti mitra kerja kementerian kominfo traveloka itemku goto gatebox metavers kartu pra kerja bukalapak halodoc telkom indonesia gudangada telkomsel amazon web servic pedulilindungi,08-2022,97,1
perkembangan sektor swasta berbasi tik stark industri film marvel,Berita Kominfo,https://www.kominfo.go.id/content/detail/43970/perkembangan-sektor-swasta-berbasis-tik-ibarat-stark-industries-di-film-marvel/0/berita_satker,https://web.kominfo.go.id/sites/default/files/20220829%20-%20Menkominfo%20-%20Johnny%20G%20Plate%20-%20Pembukaan%20ITF%20DEWG%20Bali%20-%20Humas%20Kominfo%20-%20Pey%20-%2011a.jpg,Viska,badung kominfo perkembangan perusahaan swasta berbasi teknolog informasi kehidupan manusia kerap kali diangkat kisah film layar lebar perusahaan film dunia hollywood kisah stark industri jagat sinematik marvel marvel cinemat univers ilustrasi filmfilm marvel kehadiran sektor swasta berbasi teknolog informasi stark industri memperkuat pahlawan super melawan penjahat super menang menyelamatkan dunia ancaman kejahatan kehadiran sektor swasta era digit industri stark kisah film marvel sekedar fiksi menteri komunikasi informatika menkominfo johnni g plate membuka industri task forc itf acara th digit economi work group dewg meet presidensi g indonesia badung bali senin menkominfo kisah film marvel perkembangan teknolog digit modern berkembang artifici intellig ai bantuan robot pengaruh perjuangan pahlawan marvel munculnya teknolog mobil pengemudi bantuan robot canggih teknolog berbasi ai teknolog benarbenar hidup film fiksi ilmiah menkominfo film menginspirasi indonesia mengembangkan sektor swasta berbasi teknolog ajang itf acara dewg pemerintah kementerian komunikasi informatika kominfo menjadikannya salah media mendorong perkembangan sektor swasta berbasi teknolog kolaborasi antarpemangku kepentingan negeri menkominfo indonesia cepat mendorong berkembangnya betapa penuhnya petualangan kehadiran delegasi kelompok kerja ekonomi digit dewg keempat menkominfo menkominfo ajang itf dewg g diharapkan membawa inovasi perkembangan teknolog negeri menampilkan kreativita pelaku usaha indonesia mengadopsi perkembangan teknolog sesuai kebutuhan zaman masyarakat dunia perkembangan teknolog diadopsi pelaku usaha indonesia membuka peluangpeluang kerja memainkan peran integr menghadirkan akselerasi transformasi digit penciptaan mengubah hidup teknolog produk menkominfo delegasi melanjutkan pembahasan rancangan deklarasi menteri bidang digit g the bali packag setelahnya rancangan deklarasi bali packag dibaha difinalisasi menteri bidang digit g g digit economi minist meet demm septemb dewg menyelesaikan pertemuan pertemuan intersesi membaha ketiga isu priorita dewg kementerian komunikasi informatika melaksanakan th digit economi work group dewg dilanjutkan digit economi ministeri meet demm bertempat mulia resort nusa pertemuan industri task forc dewg mempertunjukkan adopsi teknolog digit indonesia delegasi negara anggota g bentuk kolaborasi pemerintah industri pertemuan keempat dewg dilaksanakan nusa bali dimana lokasi area diken destinasi wisata pemandangan indah pantai pasir putih penginapan terbaik pulau dewata dibangun kesadaran lingkungan pembangunan berkelanjutan report tri antoro editor untung s,08-2022,97,1
berita foto menkominfo tinjau persiapan th dewg meet demm,Berita Kominfo,https://www.kominfo.go.id/content/detail/43954/berita-foto-menkominfo-tinjau-persiapan-4th-dewg-meeting-dan-demm/0/berita_satker,https://web.kominfo.go.id/sites/default/files/Johnny-Plate-Menkominfo-DEWG-Sidang-Keempat-Bali-Marvel-MCU-Stark-Industry.jpeg,agus103,badung kominfo menteri komunikasi informatika johnni g plate meninjau persiapan pertemuan keempat kelompok kerja ekonomi digit th digit economi work group dewg g pertemuan menteri ekonomi digit negara anggota g digit economi minist meet demm badung bali minggu peninjauan menteri johnni didampingi sekretari jender kementerian kominfo mira tayyiba staf khusu menteri bidang digit sdm dedi permadi,08-2022,97,1
menteri johnni pimpin pertemuan menteri ekonomi digit g,Berita Kominfo,https://www.kominfo.go.id/content/detail/43952/menteri-johnny-akan-pimpin-pertemuan-menteri-ekonomi-digital-g20/0/berita_satker,https://web.kominfo.go.id/sites/default/files/kominfo-menteri-johnny-tinjau-veneu-DEWG-G20-DEMM-AYH-6a.jpg,Yusuf,badung kominfo menteri komunikasi informatika johnni g plate kunjungan kerja bali membuka pertemuan keempat kelompok kerja ekonomi digit digit economi work group dewg g menteri johnyy memimpin pertemuan menteri ekonomi digit negara anggota g digit economi minist meet demm menkominfo bandar udara internasion ngurah rai badung bali wita minggu membuka th dewg meet menkominfo membuka pameran industri task forc itf pertemuan keempat delegasi dewg menteri johnni menghadiri rapat koordinasi suprem audit institut sai summit konferensi tingkat ktt g indonesia menteri johnni menjadwalkan agenda pertemuan bilater negara anggota g pertemuan demm menkominfo jyga menghadiri agenda berkaitan ekonomi digit kickoff program nxc intern summit digit innov network hubid summit,08-2022,97,1
berita foto bali menkominfo buka th dewg demm g,Berita Kominfo,https://www.kominfo.go.id/content/detail/43950/berita-foto-tiba-di-bali-menkominfo-akan-buka-4th-dewg-dan-demm-g20/0/berita_satker,https://web.kominfo.go.id/sites/default/files/kominfo-menteri-johnny-kunjungan-bali-DEWG-G20-DEMM-AYH-06a.jpg,agus103,badung kominfo menteri komunikasi informatika johnni g plate bandar udara internasion ngurah rai badung bali wita minggu kunjungan kerja kali menteri johnni membuka menghadiri pertemuan keempat kelompok kerja ekonomi digit digit economi work group dewg g digit economi minist meet demm,08-2022,98,1
berita foto delegasi pertemuan dewg g bandara ngurah rai,Berita Kominfo,https://www.kominfo.go.id/content/detail/43943/berita-foto-delegasi-pertemuan-dewg-g20-tiba-di-bandara-ngurah-rai/0/berita_satker,https://web.kominfo.go.id/sites/default/files/kominfo-menteri-johnny-kunjungan-bali-DEWG-G20-DEMM-AYH-06a.jpg,mth,badung kominfo pertemuan keempat kelompok kerja ekonomi digit digit economi work group dewg presidensi g indonesia delegasi negara organisasi internasion bandara ngurah rai kuta badung bali sabtu delegasi negara sabtu brazil arab saudi belanda kanada korea selatan amerika serikat negara organisasi internasion uni eropa islam delvelop bank isdb pey,08-2022,98,1
delegasi th dewg meet bali,Berita Kominfo,https://www.kominfo.go.id/content/detail/43941/delegasi-4th-dewg-meeting-tiba-di-bali/0/berita_satker,https://web.kominfo.go.id/sites/default/files/20220827%20-%20Kedatang%20Delegasi%20-%20USA%20-%20Kominfo%20-%20Pey%20-%2002a.jpg,Viska,badung kominfo delegasi pertemuan keempat kelompok kerja ekonomi digit digit economi work group th dewg meet presidensi g indonesia bali berdasarkan pantauan kementerian kominfo sabtu delegasi negara organisasi internasion bandara ngurah rai badung provinsi bali delegasi negara brazil arab saudi belanda kanada korea selatan amerika serikat as delegasi perwakilan organisasi internasion uni eropa islam develop bank idb pemerintah indonesia delegasi anggota g membaha tata kelola data linta bata negara pertemuan ketiga kelompok kerja ekonomi digit rd digit economi work group dewg meet selesaikan pembahasan aru data linta negara pemerintah republik indonesia berupaya memperkuat pembahasan ministeri declar deklarasi menterimenteri ekonomi digit g septemb kelompok kerja ekonomi digit dewg menyelesaikan pembahasan terkait aru data linta negara membaha konsep namanya data freeflow with trust dfft crossbord data flow cbdf altern chair dewg g dedi permadi dedi permadi ministeri declar disepakati dideklarasikan poinpoin berkaitan isuisu utama dibaha memperkuat pembahasan pemerintah indonesia mendiskusikan mendalam isu antarpemerintah multistakehold mengundang sektor privat organisasi internasion akademisi nongovern organ organisasiorganisasi nonpemerintah multistakehold dialog dialog multipihak dialog multipihak pemerintah indonesia mendengarkan perspektif pandangan pihakpihak terkait tata kelola data penguatan pelindungan data pribadi konsumen pengguna penyelenggara sistem elektronik platform global platform global memuat pengelola mendistribusikan datadata aru data linta bata negara isu dibicarakan tata kelolanya dinegosiasikan negaranegara dunia altern chair dewg g dedi permadi negara anggota g mengatur aspek resiprosita tata kelola data linta bata negara menurutnya posisi indonesia mendorong tata kelola data global negaranegara g regulasi nasion memperkuat regulasi terkait tata kelola dat penguatan regulasi tata kelola data pemerintah indonesia memperkuat regulasi eksist salah satunya berusaha mempercepat pengesahan rancangan undangundang pelindungan data pribadi salah upaya indonesia memperkuat tata kelola data level nasion report wahyu sudoyo editor untung s foto peyhuma kominfo,08-2022,98,1
